CustomerID,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
13993.0,32,125,704.02,2,1,1,211
13994.0,3,148,555.5799999999999,1,1,1,111
13995.0,15,87,192.42,1,2,2,122
13999.0,10,212,489.6299999999999,1,1,1,111
14000.0,206,16,29.89,4,4,4,444
14001.0,45,40,142.16,2,3,2,232
14002.0,134,47,113.34,3,2,3,323
14004.0,43,171,486.3299999999999,2,1,1,211
14005.0,9,84,185.23999999999998,1,2,2,122
14006.0,115,30,71.12000000000002,3,3,3,333
14009.0,198,44,122.31000000000003,4,2,3,423
14012.0,277,11,31.15,4,4,4,444
14013.0,110,34,46.980000000000004,3,3,4,334
14014.0,77,39,22.15000000000001,3,3,4,334
14015.0,52,20,62.14,3,3,3,333
14016.0,154,162,648.6300000000001,4,1,1,411
14019.0,46,68,177.07999999999998,2,2,2,222
14020.0,16,39,111.11,1,3,3,133
14021.0,155,22,99.05000000000001,4,3,3,433
14022.0,225,28,36.27000000000001,4,3,4,434
14023.0,7,31,89.00000000000001,1,3,3,133
14024.0,121,16,59.22,3,4,3,343
14027.0,60,6,12.86,3,4,4,344
14029.0,63,15,65.49000000000001,3,4,3,343
14030.0,18,242,983.9799999999999,2,1,1,211
14031.0,7,258,1185.22,1,1,1,111
14032.0,2,152,359.26,1,1,1,111
14034.0,22,89,210.57,2,2,2,222
14035.0,28,66,185.48,2,2,2,222
14036.0,284,38,166.12999999999994,4,3,2,432
14037.0,176,28,96.9,4,3,3,433
14038.0,78,93,179.38000000000002,3,2,2,322
14039.0,33,6,12.200000000000001,2,4,4,244
14040.0,40,235,887.75,2,1,1,211
14041.0,266,21,39.29,4,3,4,434
14044.0,26,206,531.4799999999999,2,1,1,211
14045.0,109,6,25.4,3,4,4,344
14046.0,284,14,7.569999999999999,4,4,4,444
14047.0,8,34,164.03,1,3,2,132
14048.0,277,88,193.61999999999998,4,2,2,422
14049.0,16,495,1271.26,1,1,1,111
14050.0,31,54,83.09000000000002,2,2,3,223
14051.0,0,215,1008.5000000000002,1,1,1,111
14052.0,19,56,161.39999999999998,2,2,2,222
14053.0,124,4,5.51,3,4,4,344
14054.0,65,6,9.08,3,4,4,344
14055.0,106,10,44.529999999999994,3,4,4,344
14056.0,1,1110,3111.21,1,1,1,111
14057.0,23,290,550.6700000000001,2,1,1,211
14059.0,266,8,18.5,4,4,4,444
14060.0,4,203,291.44,1,1,2,112
14062.0,9,111,313.6500000000001,1,1,1,111
14064.0,29,79,125.26000000000002,2,2,3,223
14066.0,266,7,30.55,4,4,4,444
14067.0,63,52,148.85000000000002,3,2,2,322
14068.0,320,24,98.2,4,3,3,433
14071.0,3,332,791.1800000000001,1,1,1,111
14073.0,21,14,33.59,2,4,4,244
14075.0,4,43,77.97,1,2,3,123
14076.0,129,44,88.62,3,2,3,323
14077.0,40,42,111.97,2,2,3,223
14078.0,101,65,174.23,3,2,2,322
14079.0,124,12,39.28,3,4,4,344
14080.0,32,4,3.8,2,4,4,244
14081.0,267,153,483.62,4,1,1,411
14082.0,364,29,75.04,4,3,3,433
14083.0,4,177,502.06,1,1,1,111
14085.0,2,449,1087.0800000000002,1,1,1,111
14087.0,2,69,107.83000000000001,1,2,3,123
14088.0,10,590,3376.44,1,1,1,111
14089.0,56,13,28.65,3,4,4,344
14090.0,324,1,1.06,4,4,4,444
14092.0,7,217,593.62,1,1,1,111
14093.0,12,100,151.62999999999997,1,1,2,112
14096.0,4,5128,41376.33,1,1,1,111
14098.0,36,21,35.8,2,3,4,234
14099.0,16,252,659.59,1,1,1,111
14100.0,137,25,85.15000000000002,3,3,3,333
14101.0,73,35,60.550000000000004,3,3,3,333
14102.0,5,63,149.37999999999997,1,2,2,122
14104.0,154,21,166.60999999999999,4,3,2,432
14105.0,85,76,221.79,3,2,2,322
14107.0,51,124,330.02,3,1,1,311
14108.0,30,35,108.92,2,3,3,233
14109.0,23,14,38.550000000000004,2,4,4,244
14110.0,3,157,372.77,1,1,1,111
14111.0,14,11,41.05,1,4,4,144
14112.0,22,173,461.92999999999995,2,1,1,211
14113.0,3,40,107.86000000000001,1,3,3,133
14114.0,273,15,94.69000000000001,4,4,3,443
14116.0,19,72,234.12,2,2,2,222
14117.0,143,3,3.75,3,4,4,344
14119.0,354,1,9.95,4,4,4,444
14121.0,3,161,394.72999999999996,1,1,1,111
14124.0,84,5,1.7900000000000003,3,4,4,344
14125.0,10,166,526.29,1,1,1,111
14126.0,7,16,61.86,1,4,3,143
14127.0,122,44,174.21999999999997,3,2,2,322
14128.0,60,46,87.17,3,2,3,323
14129.0,1,52,142.18999999999997,1,2,2,122
14130.0,319,66,189.02999999999997,4,2,2,422
14132.0,2,201,346.5,1,1,1,111
14133.0,129,30,111.36,3,3,3,333
14135.0,1,134,331.31000000000006,1,1,1,111
14138.0,1,46,106.99999999999999,1,2,3,123
14139.0,46,26,37.900000000000006,2,3,4,234
14140.0,3,67,127.88,1,2,3,123
14141.0,2,46,158.17999999999995,1,2,2,122
14142.0,373,22,38.95,4,3,4,434
14143.0,133,7,38.4,3,4,4,344
14145.0,46,12,59.40000000000001,2,4,3,243
14146.0,8,245,653.19,1,1,1,111
14147.0,49,6,24.0,2,4,4,244
14148.0,233,3,22.65,4,4,4,444
14149.0,212,40,123.94,4,3,3,433
14150.0,35,26,43.74,2,3,4,234
14152.0,75,50,56.88,3,2,3,323
14154.0,239,52,410.44,4,2,1,421
14155.0,266,6,32.7,4,4,4,444
14156.0,9,1415,6535.34,1,1,1,111
14157.0,19,47,105.06000000000002,2,2,3,223
14158.0,40,41,63.00000000000001,2,3,3,233
14159.0,19,1183,1772.2200000000003,2,1,1,211
14161.0,215,104,331.88,4,1,1,411
14162.0,173,25,97.22999999999999,4,3,3,433
14163.0,87,52,246.37999999999994,3,2,2,322
14164.0,70,29,45.070000000000014,3,3,4,334
14165.0,275,24,78.84,4,3,3,433
14167.0,39,50,215.52,2,2,2,222
14171.0,98,58,167.40999999999997,3,2,2,322
14173.0,10,29,126.92999999999999,1,3,3,133
14174.0,33,26,50.37,2,3,4,234
14175.0,51,164,620.08,3,1,1,311
14176.0,297,32,112.25,4,3,3,433
14177.0,84,42,177.56,3,2,2,322
14178.0,8,318,539.4899999999999,1,1,1,111
14179.0,40,157,448.58,2,1,1,211
14180.0,10,248,2332.49,1,1,1,111
14184.0,66,24,130.04,3,3,2,332
14185.0,331,3,179.2,4,4,2,442
14188.0,8,71,138.17999999999998,1,2,2,122
14189.0,2,277,605.24,1,1,1,111
14191.0,1,263,533.06,1,1,1,111
14193.0,67,42,114.40999999999998,3,2,3,323
14194.0,4,604,2032.6100000000001,1,1,1,111
14195.0,201,8,42.8,4,4,4,444
14196.0,106,6,19.59,3,4,4,344
14198.0,4,44,204.44,1,2,2,122
14199.0,218,2,11.799999999999999,4,4,4,444
14201.0,60,39,104.10000000000002,3,3,3,333
14204.0,2,39,99.18,1,3,3,133
14205.0,10,39,163.15,1,3,2,132
14206.0,239,21,45.89,4,3,4,434
14208.0,94,10,35.269999999999996,3,4,4,344
14209.0,10,88,462.46000000000004,1,2,1,121
14210.0,91,103,394.22,3,1,1,311
14211.0,53,118,339.18000000000006,3,1,1,311
14212.0,89,9,11.27,3,4,4,344
14213.0,371,5,24.45,4,4,4,444
14214.0,30,70,160.98,2,2,2,222
14215.0,11,109,242.82999999999998,1,1,2,112
14216.0,3,59,278.26,1,2,2,122
14217.0,1,107,605.34,1,1,1,111
14218.0,42,12,17.28,2,4,4,244
14219.0,4,7,16.02,1,4,4,144
14220.0,247,21,71.32000000000001,4,3,3,433
14221.0,42,194,636.28,2,1,1,211
14222.0,177,41,69.97999999999999,4,3,3,433
14223.0,92,61,241.94000000000003,3,2,2,322
14224.0,110,113,447.03000000000003,3,1,1,311
14226.0,28,72,220.43,2,2,2,222
14227.0,26,183,525.57,2,1,1,211
14229.0,51,43,145.95000000000002,3,2,2,322
14231.0,179,54,235.28000000000003,4,2,2,422
14232.0,31,118,213.46,2,1,2,212
14233.0,43,36,99.36,2,3,3,233
14234.0,22,147,231.63999999999996,2,1,2,212
14235.0,10,80,163.67,1,2,2,122
14236.0,80,15,30.980000000000004,3,4,4,344
14237.0,373,9,64.1,4,4,3,443
14238.0,326,8,18.3,4,4,4,444
14239.0,43,116,430.8499999999999,2,1,1,211
14240.0,30,42,144.47,2,2,2,222
14241.0,183,10,19.55,4,4,4,444
14242.0,234,16,59.53,4,4,3,443
14243.0,8,148,584.3299999999999,1,1,1,111
14245.0,176,112,348.95000000000005,4,1,1,411
14246.0,110,75,223.01,3,2,2,322
14247.0,278,20,78.24000000000001,4,3,3,433
14248.0,318,8,24.42,4,4,4,444
14250.0,7,111,276.0799999999999,1,1,2,112
14251.0,1,78,161.4,1,2,2,122
14256.0,254,54,223.24999999999997,4,2,2,422
14257.0,51,107,303.40999999999997,3,1,1,311
14258.0,9,112,435.96999999999997,1,1,1,111
14259.0,141,5,14.15,3,4,4,344
14261.0,50,52,263.33000000000004,2,2,2,222
14262.0,8,143,298.97,1,1,2,112
14264.0,154,19,124.54,4,3,3,433
14265.0,109,31,181.75,3,3,2,332
14267.0,150,66,287.71,4,2,2,422
14270.0,331,29,132.55,4,3,2,432
14271.0,225,10,24.91,4,4,4,444
14272.0,73,33,74.83,3,3,3,333
14273.0,51,29,72.06,3,3,3,333
14276.0,88,75,192.98999999999998,3,2,2,322
14277.0,15,225,860.14,1,1,1,111
14280.0,196,8,37.87,4,4,4,444
14282.0,3,154,245.0,1,1,2,112
14284.0,30,34,165.20000000000002,2,3,2,232
14285.0,21,27,130.15,2,3,2,232
14286.0,23,285,439.80999999999995,2,1,1,211
14287.0,8,11,23.069999999999997,1,4,4,144
14288.0,212,17,60.85,4,4,3,443
14289.0,8,47,251.28,1,2,2,122
14290.0,11,103,376.15999999999997,1,1,1,111
14291.0,1,238,624.46,1,1,1,111
14292.0,7,108,361.72999999999996,1,1,1,111
14293.0,3,61,134.58999999999997,1,2,2,122
14295.0,40,7,21.150000000000002,2,4,4,244
14297.0,17,64,156.57,2,2,2,222
14298.0,3,1640,2455.5,1,1,1,111
14299.0,8,162,573.8000000000001,1,1,1,111
14300.0,18,3,4.1499999999999995,2,4,4,244
14301.0,107,16,21.53,3,4,4,344
14304.0,222,27,112.25,4,3,3,433
14305.0,71,110,264.84,3,1,2,312
14306.0,51,35,146.35999999999999,3,3,2,332
14307.0,88,180,447.56,3,1,1,311
14309.0,8,123,308.82,1,1,1,111
14311.0,225,27,147.76999999999998,4,3,2,432
14312.0,46,87,308.67999999999995,2,2,1,221
14314.0,106,8,5.330000000000001,3,4,4,344
14315.0,21,104,381.05999999999995,2,1,1,211
14317.0,64,24,74.34,3,3,3,333
14320.0,206,42,82.48,4,2,3,423
14321.0,10,123,174.50000000000003,1,1,2,112
14323.0,114,41,123.92,3,3,3,333
14326.0,234,9,26.65,4,4,4,444
14327.0,163,12,31.049999999999997,4,4,4,444
14329.0,8,268,771.97,1,1,1,111
14331.0,124,28,84.53999999999999,3,3,3,333
14332.0,22,25,53.580000000000005,2,3,3,233
14333.0,64,19,159.7,3,3,2,332
14334.0,16,163,545.98,1,1,1,111
14335.0,16,60,134.59,1,2,2,122
14336.0,16,90,145.35999999999999,1,2,2,122
14338.0,158,34,128.91,4,3,3,433
14339.0,234,18,35.19,4,3,4,434
14340.0,218,6,17.6,4,4,4,444
14341.0,45,129,334.85,2,1,1,211
14342.0,21,24,75.0,2,3,3,233
14344.0,127,71,300.02,3,2,1,321
14345.0,38,6,20.939999999999998,2,4,4,244
14346.0,120,60,276.14,3,2,2,322
14348.0,260,18,53.32,4,3,3,433
14349.0,10,31,71.9,1,3,3,133
14350.0,270,21,46.45,4,3,4,434
14351.0,164,1,4.25,4,4,4,444
14352.0,157,47,181.69999999999993,4,2,2,422
14353.0,215,6,8.2,4,4,4,444
14354.0,5,9,11.14,1,4,4,144
14355.0,365,11,31.35,4,4,4,444
14356.0,60,38,146.67999999999998,3,3,2,332
14357.0,43,40,79.31,2,3,3,233
14359.0,19,58,228.20000000000002,2,2,2,222
14360.0,31,117,365.0,2,1,1,211
14362.0,22,37,85.77000000000001,2,3,3,233
14364.0,108,69,208.79999999999998,3,2,2,322
14367.0,8,530,1685.55,1,1,1,111
14368.0,319,8,49.0,4,4,4,444
14371.0,295,4,15.1,4,4,4,444
14373.0,358,4,46.5,4,4,4,444
14375.0,185,66,119.65,4,2,3,423
14377.0,191,11,100.65,4,4,3,443
14379.0,44,46,99.44,2,2,3,223
14381.0,52,56,91.16,3,2,3,323
14382.0,26,126,201.37000000000003,2,1,2,212
14383.0,38,59,196.22999999999996,2,2,2,222
14385.0,9,14,22.63,1,4,4,144
14386.0,296,7,27.200000000000003,4,4,4,444
14387.0,32,139,471.71,2,1,1,211
14388.0,8,191,532.91,1,1,1,111
14389.0,8,62,123.08000000000001,1,2,3,123
14390.0,10,289,906.09,1,1,1,111
14393.0,218,5,26.949999999999996,4,4,4,444
14395.0,2,351,989.4199999999998,1,1,1,111
14396.0,65,73,191.76000000000002,3,2,2,322
14397.0,0,95,194.74999999999997,1,2,2,122
14400.0,141,26,47.17,3,3,4,334
14401.0,4,183,260.47999999999996,1,1,2,112
14403.0,130,26,174.57000000000002,3,3,2,332
14404.0,33,101,310.60999999999996,2,1,1,211
14406.0,119,8,30.36,3,4,4,344
14407.0,107,76,305.89,3,2,1,321
14408.0,10,106,201.25000000000003,1,1,2,112
14409.0,71,55,153.54000000000002,3,2,2,322
14410.0,15,282,707.9499999999999,1,1,1,111
14411.0,310,14,114.45000000000002,4,4,3,443
14412.0,35,45,107.78999999999999,2,2,3,223
14413.0,362,22,62.900000000000006,4,3,3,433
14414.0,91,98,92.66000000000001,3,2,3,323
14415.0,1,601,1770.0099999999998,1,1,1,111
14416.0,22,14,23.36,2,4,4,244
14418.0,3,124,265.44,1,1,2,112
14419.0,10,202,509.5899999999999,1,1,1,111
14420.0,85,30,46.059999999999995,3,3,4,334
14421.0,57,27,71.15,3,3,3,333
14422.0,0,222,623.8699999999999,1,1,1,111
14423.0,218,3,5.949999999999999,4,4,4,444
14424.0,17,1,6.71,2,4,4,244
14426.0,18,264,846.9200000000001,2,1,1,211
14427.0,50,17,33.78,2,4,4,244
14428.0,7,141,592.8500000000001,1,1,1,111
14431.0,298,21,111.13000000000001,4,3,3,433
14432.0,9,377,552.72,1,1,1,111
14434.0,21,12,53.419999999999995,2,4,3,243
14436.0,98,9,19.06,3,4,4,344
14437.0,143,6,111.65,3,4,3,343
14438.0,306,9,14.35,4,4,4,444
14439.0,319,32,207.39,4,3,2,432
14440.0,8,55,258.62999999999994,1,2,2,122
14441.0,0,59,369.79999999999995,1,2,1,121
14442.0,1,68,428.3299999999999,1,2,1,121
14443.0,53,98,247.20999999999998,3,2,2,322
14446.0,0,277,509.95,1,1,1,111
14447.0,18,70,180.36,2,2,2,222
14448.0,9,20,54.350000000000016,1,3,3,133
14449.0,18,250,413.79999999999995,2,1,1,211
14450.0,180,40,111.62,4,3,3,433
14451.0,60,105,208.54,3,1,2,312
14452.0,10,60,189.78,1,2,2,122
14453.0,190,22,83.10000000000001,4,3,3,433
14456.0,5,954,1692.14,1,1,1,111
14457.0,310,4,5.02,4,4,4,444
14459.0,155,37,127.14999999999998,4,3,3,433
14460.0,110,17,14.88,3,4,4,344
14461.0,148,180,669.93,4,1,1,411
14462.0,63,239,680.8800000000001,3,1,1,311
14463.0,98,6,35.86,3,4,4,344
14465.0,246,123,347.49,4,1,1,411
14466.0,29,72,273.15,2,2,2,222
14467.0,17,89,247.01999999999995,2,2,2,222
14470.0,11,43,208.07000000000002,1,2,2,122
14472.0,103,265,707.8100000000001,3,1,1,311
14473.0,74,7,28.75,3,4,4,344
14474.0,43,30,199.25999999999996,2,3,2,232
14475.0,71,47,163.58999999999995,3,2,2,322
14476.0,257,17,60.05,4,4,3,443
14477.0,19,11,20.71,2,4,4,244
14479.0,253,18,72.3,4,3,3,433
14480.0,11,13,39.02,1,4,4,144
14481.0,164,30,59.82,4,3,3,433
14482.0,18,137,332.55,2,1,1,211
14483.0,149,10,20.62,4,4,4,444
14484.0,50,14,29.340000000000003,2,4,4,244
14485.0,38,46,123.15,2,2,3,223
14487.0,26,141,364.79,2,1,1,211
14488.0,51,49,109.74000000000001,3,2,3,323
14489.0,207,30,53.309999999999995,4,3,3,433
14491.0,175,17,77.22000000000001,4,4,3,443
14493.0,7,123,372.1,1,1,1,111
14494.0,25,7,11.63,2,4,4,244
14495.0,50,6,12.05,2,4,4,244
14496.0,311,19,107.43,4,3,3,433
14497.0,301,31,147.78,4,3,2,432
14498.0,42,193,541.89,2,1,1,211
14499.0,26,190,374.22,2,1,1,211
14500.0,88,7,43.5,3,4,4,344
14501.0,64,12,24.65,3,4,4,344
14502.0,19,615,1493.04,2,1,1,211
14503.0,3,164,437.26,1,1,1,111
14504.0,47,107,372.65000000000003,2,1,1,211
14505.0,17,789,2301.0299999999997,2,1,1,211
14506.0,17,295,1021.74,2,1,1,211
14507.0,23,97,304.48999999999995,2,2,1,221
14508.0,22,55,187.26999999999998,2,2,2,222
14511.0,11,71,181.96999999999997,1,2,2,122
14512.0,187,23,106.07000000000001,4,3,3,433
14513.0,100,18,46.370000000000005,3,3,4,334
14514.0,61,69,218.03000000000003,3,2,2,322
14515.0,17,98,279.22999999999996,2,2,2,222
14517.0,33,18,95.99999999999999,2,3,3,233
14518.0,64,16,43.19,3,4,4,344
14520.0,1,4,12.83,1,4,4,144
14522.0,24,17,43.04,2,4,4,244
14523.0,108,12,32.63999999999999,3,4,4,344
14524.0,31,197,800.56,2,1,1,211
14525.0,8,289,929.14,1,1,1,111
14527.0,2,1010,5994.950000000001,1,1,1,111
14528.0,37,18,35.53,2,3,4,234
14529.0,60,213,423.15,3,1,1,311
14530.0,25,213,876.3899999999999,2,1,1,211
14532.0,236,64,359.90000000000003,4,2,1,421
14533.0,24,65,94.49000000000001,2,2,3,223
14534.0,2,547,1805.92,1,1,1,111
14535.0,59,331,835.1200000000001,3,1,1,311
14536.0,259,18,90.95,4,3,3,433
14537.0,57,10,29.63,3,4,4,344
14538.0,64,19,63.06,3,3,3,333
14539.0,15,32,66.53,1,3,3,133
14540.0,9,71,274.78,1,2,2,122
14541.0,58,105,265.21,3,1,2,312
14542.0,185,5,27.049999999999997,4,4,4,444
14543.0,3,105,708.44,1,1,1,111
14544.0,24,111,261.96999999999997,2,1,2,212
14546.0,4,415,1140.46,1,1,1,111
14547.0,3,356,1030.5,1,1,1,111
14548.0,150,4,10.2,4,4,4,444
14549.0,311,56,179.89999999999998,4,2,2,422
14550.0,10,47,103.20000000000002,1,2,3,123
14551.0,18,10,47.02,2,4,4,244
14552.0,151,57,107.91000000000001,4,2,3,423
14553.0,19,113,420.77,2,1,1,211
14554.0,10,203,547.91,1,1,1,111
14555.0,57,19,60.33,3,3,3,333
14557.0,64,32,50.879999999999995,3,3,4,334
14560.0,7,76,374.56,1,2,1,121
14561.0,75,69,137.01000000000005,3,2,2,322
14562.0,3,441,1533.62,1,1,1,111
14565.0,95,129,503.84000000000003,3,1,1,311
14566.0,110,4,7.16,3,4,4,344
14567.0,35,34,125.44000000000001,2,3,3,233
14569.0,1,12,47.040000000000006,1,4,4,144
14570.0,280,29,97.79,4,3,3,433
14572.0,3,265,807.58,1,1,1,111
14573.0,179,233,1080.39,4,1,1,411
14576.0,372,1,2.95,4,4,4,444
14577.0,12,123,325.13000000000005,1,1,1,111
14578.0,3,24,58.83,1,3,3,133
14581.0,16,17,26.91,1,4,4,144
14582.0,40,6,20.34,2,4,4,244
14583.0,5,302,599.75,1,1,1,111
14584.0,169,99,345.46,4,2,1,421
14585.0,50,29,57.7,2,3,3,233
14586.0,227,27,17.42,4,3,4,434
14587.0,18,372,895.5999999999999,2,1,1,211
14589.0,371,3,23.85,4,4,4,444
14591.0,15,176,479.13,1,1,1,111
14592.0,35,158,323.5799999999999,2,1,1,211
14593.0,21,151,313.18,2,1,1,211
14594.0,7,52,169.25999999999993,1,2,2,122
14595.0,19,102,296.08,2,1,2,212
14597.0,11,47,66.82,1,2,3,123
14598.0,44,50,76.08,2,2,3,223
14600.0,305,25,134.07,4,3,2,432
14601.0,10,7,10.040000000000001,1,4,4,144
14603.0,274,2,3.3,4,4,4,444
14606.0,1,2759,7778.459999999999,1,1,1,111
14607.0,15,109,244.13999999999996,1,1,2,112
14608.0,4,20,84.5,1,3,3,133
14609.0,72,4,0.49,3,4,4,344
14616.0,242,3,10.32,4,4,4,444
14618.0,9,17,73.34,1,4,3,143
14619.0,239,22,104.89999999999999,4,3,3,433
14620.0,204,30,92.22999999999999,4,3,3,433
14621.0,1,96,295.53000000000003,1,2,2,122
14622.0,184,21,67.46000000000001,4,3,3,433
14623.0,32,134,413.09999999999997,2,1,1,211
14624.0,57,13,26.919999999999998,3,4,4,344
14625.0,185,57,285.34000000000003,4,2,2,422
14626.0,8,126,434.96000000000004,1,1,1,111
14627.0,311,5,21.849999999999998,4,4,4,444
14628.0,91,24,109.08999999999999,3,3,3,333
14629.0,4,151,569.5,1,1,1,111
14631.0,50,41,97.74000000000001,2,3,3,233
14632.0,262,8,20.32,4,4,4,444
14633.0,266,20,108.05000000000001,4,3,3,433
14636.0,36,28,85.07000000000001,2,3,3,233
14638.0,50,16,66.55,2,4,3,243
14639.0,52,175,839.15,3,1,1,311
14640.0,15,112,436.42999999999995,1,1,1,111
14641.0,21,7,9.030000000000001,2,4,4,244
14642.0,58,2,6.01,3,4,4,344
14643.0,170,34,50.45,4,3,4,434
14644.0,9,29,138.03,1,3,2,132
14645.0,156,30,108.66000000000003,4,3,3,433
14646.0,1,2085,5400.21,1,1,1,111
14647.0,201,28,67.57000000000001,4,3,3,433
14649.0,4,186,492.77,1,1,1,111
14651.0,67,101,294.62999999999994,3,1,2,312
14652.0,77,29,86.60000000000001,3,3,3,333
14653.0,1,234,770.1000000000001,1,1,1,111
14655.0,3,50,133.74,1,2,2,122
14656.0,169,80,221.48,4,2,2,422
14657.0,17,127,354.37,2,1,1,211
14658.0,5,29,162.05999999999997,1,3,2,132
14659.0,8,259,785.89,1,1,1,111
14660.0,86,30,70.76,3,3,3,333
14661.0,26,4,15.8,2,4,4,244
14662.0,28,157,375.77000000000004,2,1,1,211
14664.0,19,98,194.64000000000004,2,2,2,222
14665.0,60,117,500.31,3,1,1,311
14666.0,24,14,26.0,2,4,4,244
14667.0,10,570,1777.7,1,1,1,111
14669.0,241,166,450.91999999999996,4,1,1,411
14670.0,280,123,198.32,4,1,2,412
14672.0,234,61,178.21999999999994,4,2,2,422
14673.0,3,74,177.23000000000002,1,2,2,122
14675.0,16,97,219.08,1,2,2,122
14676.0,31,44,76.96,2,2,3,223
14679.0,371,1,2.55,4,4,4,444
14680.0,25,320,776.31,2,1,1,211
14681.0,71,7,50.45,3,4,4,344
14682.0,187,2,1.3,4,4,4,444
14684.0,25,390,679.9300000000001,2,1,1,211
14687.0,106,15,34.050000000000004,3,4,4,344
14688.0,7,356,748.57,1,1,1,111
14689.0,208,13,28.35,4,4,4,444
14690.0,44,52,138.90999999999997,2,2,2,222
14691.0,30,71,260.31999999999994,2,2,2,222
14692.0,137,69,200.34999999999997,3,2,2,322
14693.0,264,8,27.799999999999997,4,4,4,444
14696.0,4,133,327.28,1,1,1,111
14697.0,218,22,71.22000000000001,4,3,3,433
14698.0,1,200,571.6700000000001,1,1,1,111
14699.0,214,8,17.689999999999998,4,4,4,444
14700.0,32,112,267.85,2,1,2,212
14701.0,10,342,1072.99,1,1,1,111
14702.0,1,343,1295.7600000000002,1,1,1,111
14703.0,14,22,45.13,1,3,4,134
14704.0,11,393,889.01,1,1,1,111
14705.0,198,1,1.79,4,4,4,444
14708.0,2,29,88.96000000000001,1,3,3,133
14709.0,15,197,544.96,1,1,1,111
14710.0,14,136,281.95,1,1,2,112
14711.0,10,347,1673.84,1,1,1,111
14712.0,29,25,82.69999999999999,2,3,3,233
14713.0,9,340,838.7,1,1,1,111
14714.0,24,10,32.870000000000005,2,4,4,244
14715.0,24,71,237.3,2,2,2,222
14716.0,43,51,74.54,2,2,3,223
14719.0,1,236,563.4899999999999,1,1,1,111
14720.0,5,37,212.54999999999995,1,3,2,132
14722.0,147,28,84.10000000000002,4,3,3,433
14723.0,10,259,593.3100000000001,1,1,1,111
14725.0,24,47,166.10000000000002,2,2,2,222
14727.0,274,10,70.83999999999999,4,4,3,443
14729.0,373,71,153.29999999999995,4,2,2,422
14730.0,1,462,1184.02,1,1,1,111
14731.0,47,45,94.60000000000001,2,2,3,223
14732.0,8,149,508.98999999999995,1,1,1,111
14733.0,9,216,859.21,1,1,1,111
14735.0,3,205,759.51,1,1,1,111
14737.0,3,17,61.440000000000005,1,4,3,143
14738.0,39,56,199.35,2,2,2,222
14739.0,2,61,124.96999999999998,1,2,3,123
14740.0,191,93,276.51000000000005,4,2,2,422
14741.0,11,59,153.57999999999998,1,2,2,122
14744.0,16,28,89.69,1,3,3,133
14745.0,112,70,117.45000000000002,3,2,3,323
14747.0,247,19,121.35000000000001,4,3,3,433
14748.0,29,92,181.11999999999998,2,2,2,222
14752.0,43,5,12.520000000000001,2,4,4,244
14753.0,87,30,107.95000000000002,3,3,3,333
14754.0,44,41,91.75999999999999,2,3,3,233
14755.0,9,237,982.82,1,1,1,111
14756.0,15,38,132.22,1,3,2,132
14757.0,75,19,74.56,3,3,3,333
14758.0,144,71,472.69,4,2,1,421
14759.0,4,102,550.2,1,1,1,111
14760.0,294,7,20.25,4,4,4,444
14761.0,58,11,25.0,3,4,4,344
14762.0,263,21,28.020000000000003,4,3,4,434
14764.0,43,7,10.799999999999999,2,4,4,244
14765.0,29,39,116.09,2,3,3,233
14766.0,8,137,374.31,1,1,1,111
14768.0,17,6,22.5,2,4,4,244
14769.0,2,1066,2891.99,1,1,1,111
14770.0,232,52,179.10999999999999,4,2,2,422
14772.0,112,9,31.580000000000002,3,4,4,344
14775.0,58,60,63.10999999999999,3,2,3,323
14776.0,51,134,131.2,3,1,2,312
14777.0,4,3,7.55,1,4,4,144
14778.0,127,35,109.95,3,3,3,333
14779.0,280,41,279.79999999999995,4,3,2,432
14780.0,54,27,74.7,3,3,3,333
14782.0,319,6,15.1,4,4,4,444
14784.0,26,15,57.91000000000001,2,4,3,243
14785.0,10,3,2.83,1,4,4,144
14788.0,7,30,77.66000000000001,1,3,3,133
14789.0,28,6,12.34,2,4,4,244
14790.0,16,46,67.99999999999999,1,2,3,123
14792.0,63,4,12.4,3,4,4,344
14793.0,4,15,50.56000000000001,1,4,4,144
14794.0,2,82,336.14,1,2,1,121
14795.0,166,6,44.0,4,4,4,444
14796.0,1,1156,2305.12,1,1,1,111
14798.0,52,12,17.52,3,4,4,344
14799.0,51,13,63.559999999999995,3,4,3,343
14800.0,47,390,864.13,2,1,1,211
14801.0,61,57,141.54,3,2,2,322
14803.0,162,44,127.01,4,2,3,423
14804.0,8,12,50.89,1,4,4,144
14805.0,15,46,264.72999999999996,1,2,2,122
14806.0,75,11,20.29,3,4,4,344
14808.0,39,252,1223.9299999999998,2,1,1,211
14810.0,40,254,591.1099999999999,2,1,1,211
14813.0,369,29,82.24,4,3,3,433
14815.0,36,53,87.71000000000001,2,2,3,223
14816.0,197,4,265.9,4,4,2,442
14817.0,200,63,222.47999999999996,4,2,2,422
14818.0,73,48,180.07,3,2,2,322
14819.0,64,13,53.690000000000005,3,4,3,343
14820.0,21,29,93.46,2,3,3,233
14821.0,366,2,5.050000000000001,4,4,4,444
14823.0,180,70,296.4299999999999,4,2,2,422
14824.0,10,29,69.44,1,3,3,133
14825.0,3,120,329.06,1,1,1,111
14828.0,196,17,48.51,4,4,4,444
14829.0,29,45,98.0,2,2,3,223
